ID;Name;FullName;Age;Height;Weight;PhotoUrl;Nationality;Overall;Potential;Growth;TotalStats;BaseStats;Positions;BestPosition;Club_id;ValueEUR;WageEUR;ReleaseClause;ClubPosition;ContractUntil;ClubNumber;ClubJoined;OnLoad;NationalTeam;NationalPosition;NationalNumber;PreferredFoot;IntReputation;WeakFoot;SkillMoves;AttackingWorkRate;DefensiveWorkRate;PaceTotal;ShootingTotal;PassingTotal;DribblingTotal;DefendingTotal;PhysicalityTotal;Crossing;Finishing;HeadingAccuracy;ShortPassing;Volleys;Dribbling;Curve;FKAccuracy;LongPassing;BallControl;Acceleration;SprintSpeed;Agility;Reactions;Balance;ShotPower;Jumping;Stamina;Strength;LongShots;Aggression;Interceptions;Positioning;Vision;Penalties;Composure;Marking;StandingTackle;SlidingTackle;GKDiving;GKHandling;GKKicking;GKPositioning;GKReflexes;STRating;LWRating;LFRating;CFRating;RFRating;RWRating;CAMRating;LMRating;CMRating;RMRating;LWBRating;CDMRating;RWBRating;LBRating;CBRating;RBRating;GKRating
213345;K. Coman;Kingsley Coman;24;180;76;https://cdn.sofifa.com/players/213/345/21_60.png;France;86;89;3;1977;427;LM,RM,LW;CAM;21;93000000;110000;160400000;LM;2023;29;2015;False;France;SUB;20;Right;4;3;4;Medium;Medium;93;76;79;88;30;61;79;75;61;80;77;89;83;70;74;88;94;93;91;85;84;80;73;69;64;73;38;23;85;81;70;78;29;27;21;5;3;5;3;5;83;85;84;84;84;85;87;87;78;87;63;58;63;59;48;59;16
218667;Bernardo Silva;Bernardo Mota Carvalho e Silva;25;173;64;https://cdn.sofifa.com/players/218/667/21_60.png;Portugal;86;87;1;2134;453;CAM,CM,RW;LM;10;81000000;195000;155900000;SUB;2025;20;2017;False;Portugal;RW;10;Left;2;3;4;High;High;81;77;83;91;54;67;85;78;51;86;70;92;84;67;76;90;85;78;94;85;92;76;51;93;54;76;70;54;84;84;68;87;49;63;45;9;10;14;12;9;80;86;84;84;84;86;87;87;84;87;76;73;76;72;62;72;20
228702;F. de Jong;Frenkie de Jong;23;180;74;https://cdn.sofifa.com/players/228/702/21_60.png;Netherlands;86;91;5;2203;474;CM,CDM,CB;CM;241;102000000;210000;216800000;CM;2026;21;2019;False;Netherlands;CM;21;Right;3;3;4;High;Medium;81;68;84;87;77;77;75;71;68;90;69;87;84;64;86;88;80;82;83;88;79;68;76;90;74;63;70;82;77;86;45;90;76;76;77;7;13;10;10;9;80;82;81;81;81;82;87;87;88;87;85;86;85;84;80;84;21
231281;T. Alexander-Arnold;Trent Alexander-Arnold;21;180;69;https://cdn.sofifa.com/players/231/281/21_60.png;England;86;91;5;2214;463;RB;RB;9;97500000;100000;187700000;RB;2025;66;2015;False;Not in team;;;Right;2;4;3;High;Medium;78;68;87;79;80;71;91;59;69;85;62;77;87;85;89;86;76;80;74;81;74;82;66;87;62;75;74;82;76;84;55;81;78;83;79;14;15;14;6;7;76;79;78;78;78;79;82;83;85;83;85;84;85;84;79;84;20
231866;Rodri;Rodrigo HernÃ¡ndez Cascante;24;191;82;https://cdn.sofifa.com/players/231/866/21_60.png;Spain;86;89;3;2108;453;CDM;CDM;10;84000000;160000;161700000;CDM;2024;16;2019;False;Spain;SUB;16;Right;2;4;3;Medium;High;65;70;77;77;82;82;63;64;78;85;59;76;65;54;83;82;66;65;65;80;69;83;71;87;82;76;76;83;75;81;46;83;83;84;78;10;10;7;14;8;77;74;76;76;76;74;80;78;83;78;80;85;80;80;83;80;20
232363;M. Å kriniar;Milan Å kriniar;25;188;80;https://cdn.sofifa.com/players/232/363/21_60.png;Slovakia;86;88;2;1839;410;CB;CB;44;75500000;140000;134000000;CB;2023;37;2017;False;Not in team;;;Right;2;4;2;Medium;High;74;41;59;66;88;82;40;42;82;74;40;67;34;30;70;69;75;73;50;86;55;50;78;77;85;30;83;87;30;57;56;87;92;89;83;10;13;12;8;12;61;59;60;60;60;59;64;65;70;65;77;82;77;80;87;80;21
192505;R. Lukaku;Romelu Lukaku;27;191;94;https://cdn.sofifa.com/players/192/505/21_60.png;Belgium;86;86;0;2032;437;ST;ST;44;73500000;175000;125000000;ST;2024;9;2019;False;Belgium;ST;9;Left;3;4;3;Medium;Medium;81;84;74;76;38;84;73;88;87;77;77;78;78;66;70;80;78;84;60;87;46;87;71;73;95;74;71;27;87;75;88;86;30;41;30;8;15;14;7;10;86;80;82;82;82;80;82;82;76;82;63;63;63;61;59;61;22
189511;Sergio Busquets;Sergio Busquets Burgos;31;189;76;https://cdn.sofifa.com/players/189/511/21_60.png;Spain;86;86;0;2007;420;CDM,CM;CDM;241;47500000;220000;97400000;CDM;2023;5;2008;False;Spain;CDM;5;Right;4;3;3;Medium;Medium;42;62;78;79;82;77;62;67;68;86;44;81;66;68;83;85;40;43;67;83;50;61;66;80;74;54;81;85;77;82;60;92;83;83;80;5;8;13;9;13;73;72;74;74;74;72;80;77;85;77;79;86;79;78;82;78;20
189332;Jordi Alba;Jordi Alba Ramos;31;170;68;https://cdn.sofifa.com/players/189/332/21_60.png;Spain;86;86;0;2215;467;LB,LM;LB;241;49500000;220000;101500000;LM;2024;18;2012;False;Spain;SUB;18;Left;3;3;3;High;Medium;86;69;81;83;77;71;85;73;70;85;60;81;80;63;79;85;87;86;90;80;85;64;80;87;61;66;75;81;83;78;59;80;74;78;80;13;15;13;6;13;79;82;80;80;80;82;84;86;84;86;85;83;85;85;79;85;22
183711;J. Henderson;Jordan Henderson;30;182;80;https://cdn.sofifa.com/players/183/711/21_60.png;England;86;86;0;2224;467;CDM,CM;CDM;9;57000000;140000;105500000;RES;2025;14;2011;False;England;SUB;8;Right;2;3;3;High;High;67;74;84;79;81;82;82;73;65;86;71;78;80;74;87;84;68;67;69;86;68;77;78;91;78;75;84;85;78;83;64;82;84;83;77;7;13;7;9;13;78;79;79;79;79;79;82;82;86;82;84;86;84;83;82;83;21
183277;E. Hazard;Eden Hazard;29;175;74;https://cdn.sofifa.com/players/183/277/21_60.png;Belgium;86;86;0;2079;438;LW;LW;243;66500000;270000;136300000;SUB;2024;7;2019;False;Belgium;LF;10;Right;4;4;4;Medium;Medium;86;80;83;91;35;63;77;79;61;85;82;92;83;79;81;91;88;85;90;82;92;82;55;77;61;77;54;41;84;86;87;89;34;27;22;11;12;6;8;8;84;85;85;85;85;85;86;86;83;86;66;64;66;61;51;61;21
168542;David Silva;David JosuÃ© JimÃ©nez Silva;34;173;67;https://cdn.sofifa.com/players/168/542/21_60.png;Spain;86;86;0;2060;421;CAM,CM;CAM;457;32000000;58000;67200000;CAM;2022;21;2020;False;Not in team;;;Left;4;2;4;High;Medium;64;74;88;88;52;55;84;72;53;92;82;86;82;77;84;91;68;61;85;87;87;72;64;70;46;73;56;50;86;91;75;92;58;53;29;6;15;7;6;12;78;83;82;82;82;83;86;86;86;86;71;72;71;66;59;66;21
152729;PiquÃ©;Gerard PiquÃ© Bernabeu;33;194;85;https://cdn.sofifa.com/players/152/729/21_60.png;Spain;86;86;0;1993;423;CB;CB;241;32500000;220000;66599999;CB;2024;3;2008;False;Not in team;;;Right;4;3;2;High;Medium;58;61;71;67;86;80;57;65;84;81;57;63;58;43;81;80;50;64;57;88;35;62;74;69;87;51;79;87;64;72;69;87;88;86;84;10;11;14;15;8;73;68;70;70;70;68;74;73;79;73;79;86;79;81;86;81;23
143076;A. GÃ³mez;Alejandro GÃ³mez;32;167;68;https://cdn.sofifa.com/players/143/076/21_60.png;Argentina;86;86;0;2064;431;CAM,CF,ST;CAM;481;54000000;55000;113400000;SUB;2024;24;2021;False;Argentina;SUB;24;Right;3;4;4;High;Medium;88;78;84;87;39;55;83;77;38;85;72;85;85;79;80;86;92;84;93;86;94;79;70;75;44;82;56;40;80;87;72;85;50;30;34;8;11;12;9;6;79;84;83;83;83;84;86;86;82;86;69;65;69;64;52;64;20
138956;G. Chiellini;Giorgio Chiellini;35;187;85;https://cdn.sofifa.com/players/138/956/21_60.png;Italy;86;86;0;1824;398;CB;CB;45;18000000;88000;29700000;CB;2023;3;2005;False;Italy;CB;3;Left;4;3;2;Medium;High;66;46;58;60;89;79;54;33;80;65;45;59;60;31;65;61;60;70;57;82;57;78;87;54;87;49;90;88;28;50;50;82;93;89;87;3;3;2;4;3;61;55;56;56;56;55;59;60;65;60;76;79;76;79;86;79;15
204485;R. Mahrez;Riyad Mahrez;29;179;67;https://cdn.sofifa.com/players/204/485/21_60.png;Algeria;85;85;0;2035;430;RW,RM;RW;10;53000000;210000;98100000;RW;2023;26;2018;False;Not in team;;;Left;3;4;5;Medium;Medium;83;79;80;90;38;60;81;81;48;80;76;91;85;78;75;91;87;79;92;81;88;79;60;76;57;79;48;39;80;82;70;84;45;31;22;15;9;13;11;6;81;84;83;83;83;84;85;85;80;85;67;63;67;61;51;61;21
189513;Parejo;Daniel Parejo MuÃ±oz;31;182;74;https://cdn.sofifa.com/players/189/513/21_60.png;Spain;85;85;0;2167;444;CM;CM;483;44000000;59000;92400000;CM;2024;5;2020;False;Not in team;;;Right;2;4;3;Medium;Medium;50;83;90;81;71;69;86;83;61;92;72;82;88;90;90;86;52;49;63;80;72;81;49;78;70;88;58;81;82;89;88;85;70;70;69;5;9;12;14;8;79;80;81;81;81;80;85;83;85;83;79;82;79;76;73;76;19
198176;S. de Vrij;Stefan de Vrij;28;189;78;https://cdn.sofifa.com/players/198/176/21_60.png;Netherlands;85;85;0;1853;410;CB;CB;44;46500000;145000;79100000;CB;2023;6;2018;False;Netherlands;CB;6;Right;3;4;2;Medium;High;74;41;64;69;87;75;49;25;84;75;27;66;45;16;71;75;72;76;61;85;59;65;79;66;78;60;77;87;31;70;41;85;89;87;85;8;10;7;14;13;62;61;62;62;62;61;68;67;73;67;79;83;79;81;85;81;22
193747;Koke;Jorge ResurrecciÃ³n;28;176;75;https://cdn.sofifa.com/players/193/747/21_60.png;Spain;85;85;0;2209;466;CM,CDM;CM;240;54000000;90000;110700000;CDM;2024;6;2011;False;Spain;CM;8;Right;3;4;3;Medium;Medium;67;75;85;81;78;80;85;72;61;86;56;80;85;76;83;84;68;66;73;88;82;83;59;93;75;80;79;82;82;86;59;86;82;80;70;14;12;5;10;13;80;80;80;80;80;80;85;84;85;84;84;85;84;82;80;82;23
192984;K. Casteels;Koen Casteels;28;197;86;https://cdn.sofifa.com/players/192/984/21_60.png;Belgium;85;86;1;1309;464;GK;GK;175;43000000;63000;76300000;GK;2024;1;2015;False;Not in team;;;Left;2;2;1;Medium;Medium;85;83;80;87;45;84;15;15;14;35;13;14;20;13;37;23;44;46;50;83;43;60;58;44;72;18;33;16;15;42;20;40;11;19;17;85;83;80;84;87;34;29;31;31;31;29;34;33;35;33;31;34;31;31;31;31;86
175943;D. Mertens;Dries Mertens;33;169;61;https://cdn.sofifa.com/players/175/943/21_60.png;Belgium;85;85;0;2023;423;CF,ST,CAM;CF;48;34500000;115000;58700000;SUB;2022;14;2013;False;Belgium;RF;14;Right;3;4;4;High;Low;86;82;80;89;35;51;79;84;40;82;70;88;82;79;74;89;90;82;94;86;92;80;58;70;37;81;59;36;85;83;79;81;25;40;40;7;10;8;10;4;81;85;84;84;84;85;85;85;81;85;67;63;67;63;49;63;19
189509;Thiago;Thiago AlcÃ¢ntara;29;174;70;https://cdn.sofifa.com/players/189/509/21_60.png;Spain;85;85;0;2178;443;CM,CDM;CM;9;52500000;150000;97100000;CM;2024;6;2020;False;Spain;RES;10;Right;3;3;5;Medium;Medium;63;72;85;90;70;63;78;68;54;89;84;90;85;77;89;91;72;55;91;84;90;75;77;74;59;73;54;82;75;85;75;86;67;71;68;6;11;7;9;13;77;81;80;80;80;81;85;84;85;84;80;82;80;77;73;77;21
188567;P. Aubameyang;Pierre-Emerick Aubameyang;31;187;80;https://cdn.sofifa.com/players/188/567/21_60.png;Gabon;85;85;0;2058;435;ST,LW;ST;1;45500000;145000;86500000;SUB;2023;14;2018;False;Not in team;;;Right;3;4;4;Medium;Low;90;85;75;79;37;69;76;89;73;77;83;79;81;76;64;81;88;91;77;86;68;82;75;79;74;78;43;48;90;77;83;87;27;29;36;6;9;15;9;9;85;82;83;83;83;82;84;84;77;84;67;62;67;64;55;64;20
185122;P. GulÃ¡csi;PÃ©ter GulÃ¡csi;30;191;86;https://cdn.sofifa.com/players/185/122/21_60.png;Hungary;85;85;0;1315;464;GK;GK;112172;36000000;65000;61200000;GK;2025;1;2015;False;Hungary;GK;1;Right;2;2;1;Medium;Medium;84;85;82;86;43;84;16;10;23;35;10;19;18;11;31;25;42;44;41;82;42;62;67;35;74;12;34;23;11;42;24;45;25;16;20;84;85;82;84;86;34;29;31;31;31;29;33;33;34;33;33;35;33;32;35;32;85
198706;Luis Alberto;Luis Alberto Romero Alconchel;27;183;74;https://cdn.sofifa.com/players/198/706/21_60.png;Spain;85;85;0;2067;441;CAM,CM,CF;CAM;46;57500000;100000;97800000;CM;2025;10;2016;False;Not in team;;;Right;2;3;4;Medium;Medium;74;77;86;85;60;59;76;78;49;90;78;86;86;81;89;88;76;72;81;80;74;78;53;75;64;78;29;59;80;88;56;78;58;70;52;6;8;6;12;11;79;82;82;82;82;82;85;85;85;85;74;74;74;71;63;71;19
198219;L. Insigne;Lorenzo Insigne;29;163;59;https://cdn.sofifa.com/players/198/219/21_60.png;Italy;85;85;0;2001;420;LW,CF;LW;48;53000000;120000;90100000;LW;2022;24;2010;False;Italy;LW;10;Right;3;4;4;High;Medium;88;78;83;91;36;44;83;75;59;83;74;90;87;77;78;93;92;84;93;80;93;78;50;70;34;84;34;26;81;85;74;83;53;24;22;8;4;14;9;10;80;85;84;84;84;85;85;85;80;85;66;60;66;61;47;61;19
210243;Ricardo Pereira;Ricardo Barbosa Pereira;26;175;70;https://cdn.sofifa.com/players/210/243/21_60.png;Portugal;85;85;0;2196;468;RB,RM;RB;95;53500000;120000;101700000;RWB;2023;21;2018;False;Not in team;;;Right;3;4;3;High;High;83;67;79;82;81;76;82;66;67;83;59;82;78;52;78;83;84;83;79;85;79;74;75;87;69;64;79;81;77;76;61;81;81;84;83;16;12;15;11;11;78;79;78;78;78;79;82;84;83;84;85;85;85;85;82;85;24
201535;R. Varane;RaphaÃ«l Varane;27;191;81;https://cdn.sofifa.com/players/201/535/21_60.png;France;85;87;2;1926;425;CB;CB;243;57500000;200000;122200000;CB;2022;5;2011;False;France;CB;4;Right;3;3;2;Medium;High;82;49;63;63;86;82;42;46;85;77;42;55;46;52;76;78;79;85;62;84;39;52;81;75;86;53;80;85;55;59;43;83;86;87;86;11;11;9;5;14;68;64;65;65;65;64;70;69;75;69;79;84;79;82;87;82;21
201942;Roberto Firmino;Roberto Firmino Barbosa de Oliveira;28;181;76;https://cdn.sofifa.com/players/201/942/21_60.png;Brazil;85;85;0;2185;462;CF;CF;9;55000000;160000;101800000;CF;2023;9;2015;False;Not in team;;;Right;3;4;5;High;High;77;78;79;89;61;78;73;78;75;84;85;89;81;65;76;90;78;77;85;86;86;79;81;87;74;76;75;58;82;83;72;88;60;64;42;8;11;9;6;10;84;83;83;83;83;83;85;85;85;85;75;76;75;73;70;73;20
163587;K. Schmeichel;Kasper Schmeichel;33;189;89;https://cdn.sofifa.com/players/163/587/21_60.png;Denmark;85;85;0;1358;463;GK;GK;95;17500000;100000;33299999;GK;2023;1;2011;False;Denmark;GK;1;Right;2;3;1;Medium;Medium;84;78;80;90;48;83;18;12;16;44;15;12;13;15;46;40;45;51;61;82;47;60;60;34;64;14;35;20;13;59;26;67;14;14;13;84;78;80;83;90;35;33;35;35;35;33;40;37;41;37;33;38;33;32;31;32;85
210514;JoÃ£o Cancelo;JoÃ£o Pedro Cavaco Cancelo;26;182;74;https://cdn.sofifa.com/players/210/514/21_60.png;Portugal;85;87;2;2227;475;RB,LB;RM;10;61000000;170000;117400000;RB;2025;27;2019;False;Not in team;;;Right;2;4;4;High;Medium;86;71;83;84;80;71;86;68;72;85;62;85;84;69;78;85;87;85;80;85;78;80;72;90;60;75;73;80;80;83;46;85;79;82;80;6;9;15;14;14;80;82;82;82;82;82;84;86;85;86;86;83;86;85;79;85;21
222492;L. SanÃ©;Leroy SanÃ©;24;183;80;https://cdn.sofifa.com/players/222/492/21_60.png;Germany;85;88;3;2084;443;RM,LM;RM;21;73500000;100000;126800000;RM;2025;10;2020;False;Germany;SUB;19;Left;2;3;4;Medium;Low;92;81;79;85;38;68;83;81;72;81;85;88;83;82;64;84;91;92;84;79;78;87;64;68;71;78;63;34;84;82;71;80;36;32;35;8;12;9;9;14;84;84;84;84;84;84;85;85;76;85;66;61;66;62;54;62;20
223848;S. MilinkoviÄ‡-SaviÄ‡;Sergej MilinkoviÄ‡-SaviÄ‡;25;191;76;https://cdn.sofifa.com/players/223/848/21_60.png;Serbia;85;88;3;2225;475;CM,CDM,CAM;CM;46;71000000;95000;126000000;CM;2024;21;2015;False;Not in team;;;Right;3;5;4;High;Medium;69;79;80;83;79;85;64;80;86;85;74;86;78;75;85;88;66;72;64;83;63;83;85;85;88;80;79;78;79;85;56;84;78;79;74;7;10;7;16;7;85;80;82;82;82;80;86;83;87;83;81;85;81;81;84;81;21
231677;M. Rashford;Marcus Rashford;22;186;70;https://cdn.sofifa.com/players/231/677/21_60.png;England;85;91;6;2160;463;LM,ST,RM;CAM;11;86500000;150000;181700000;LM;2023;10;2014;False;England;SUB;11;Right;2;3;5;High;Medium;91;85;80;86;43;78;80;85;68;82;73;88;83;76;72;85;89;93;85;85;75;92;75;87;76;81;73;42;83;82;81;80;45;38;33;11;6;15;7;14;86;85;85;85;85;85;86;86;80;86;70;66;70;66;59;66;20
235243;M. de Ligt;Matthijs de Ligt;20;189;89;https://cdn.sofifa.com/players/235/243/21_60.png;Netherlands;85;92;7;1988;435;CB;CB;45;99000000;81000;183200000;CB;2024;4;2019;False;Netherlands;CB;3;Right;3;4;2;Medium;High;72;59;66;69;85;84;52;50;86;75;45;66;48;55;74;76;68;75;56;84;60;82;84;76;88;66;83;83;44;63;40;82;86;85;82;12;11;11;12;10;71;65;67;67;67;65;70;70;75;70;79;83;79;81;87;81;22
239818;RÃºben Dias;RÃºben Santos Gato Alves Dias;23;187;82;https://cdn.sofifa.com/players/239/818/21_60.png;Portugal;85;89;4;1810;400;CB;CB;10;69500000;145000;133800000;CB;2027;3;2020;False;Portugal;CB;4;Right;1;4;2;Medium;High;64;38;57;66;87;88;34;29;86;80;30;64;33;26;74;73;60;67;54;86;56;74;78;89;86;22;92;84;39;40;45;81;89;88;85;7;8;13;7;12;62;56;59;59;59;56;61;63;70;63;77;83;77;80;87;80;19
164240;Thiago Silva;Thiago Emiliano da Silva;35;183;79;https://cdn.sofifa.com/players/164/240/21_60.png;Brazil;85;85;0;2036;419;CB;CB;5;14500000;95000;27600000;CB;2022;6;2020;False;Not in team;;;Right;4;3;2;Medium;High;58;54;72;71;86;78;60;40;81;80;61;67;62;61;80;79;54;61;67;82;66;71;90;71;82;65;76;88;59;71;60;86;87;86;84;9;12;5;9;10;69;66;67;67;67;66;73;71;78;71;79;85;79;81;85;81;21
231478;L. MartÃ­nez;Lautaro MartÃ­nez;22;174;81;https://cdn.sofifa.com/players/231/478/21_60.png;Argentina;84;89;5;2114;450;ST;ST;44;65500000;130000;116300000;ST;2023;10;2018;False;Argentina;ST;22;Right;3;4;4;High;Medium;83;82;71;84;48;82;56;86;84;78;83;85;78;43;73;84;83;83;86;85;78;80;88;77;83;74;86;45;86;77;74;83;56;31;44;11;8;8;8;13;87;81;83;83;83;81;85;83;79;83;67;68;67;65;65;65;21
228941;AndrÃ© Silva;AndrÃ© Miguel Valente da Silva;24;185;82;https://cdn.sofifa.com/players/228/941/21_60.png;Portugal;84;85;1;2073;435;ST;ST;1824;53000000;47000;94100000;ST;2023;33;2020;False;Portugal;SUB;9;Right;2;3;4;Medium;Medium;73;85;70;83;47;77;60;88;85;79;84;84;76;33;63;85;76;71;77;86;75;83;86;79;75;78;75;59;87;76;89;84;36;40;35;14;13;7;11;8;85;80;83;83;83;80;83;81;78;81;66;66;66;64;62;64;21
230142;Oyarzabal;Mikel Oyarzabal Ugarte;23;181;79;https://cdn.sofifa.com/players/230/142/21_60.png;Spain;84;89;5;2048;432;LW;CAM;457;63500000;47000;138100000;LW;2024;10;2014;False;Spain;RES;21;Left;1;3;3;High;Medium;82;82;80;84;41;63;82;84;60;81;73;85;74;71;73;85;83;81;82;81;79;80;72;82;57;81;52;29;85;85;84;83;55;32;30;10;6;10;13;11;81;83;83;83;83;83;85;85;79;85;66;62;66;62;53;62;20
230658;Arthur;Arthur Henrique Ramos Oliveira Melo;23;171;73;https://cdn.sofifa.com/players/230/658/21_60.png;Brazil;84;88;4;2163;454;CM;CM;45;60000000;100000;103500000;SUB;2024;5;2020;False;Not in team;;;Right;2;3;4;Medium;Medium;66;73;82;87;75;71;73;70;58;88;63;87;76;60;84;89;68;65;79;85;90;78;68;76;68;76;75;77;75;86;69;90;76;79;70;6;13;13;11;12;77;80;80;80;80;80;85;82;86;82;80;83;80;78;76;78;21
41236;Z. IbrahimoviÄ‡;Zlatan IbrahimoviÄ‡;38;195;95;https://cdn.sofifa.com/players/041/236/21_60.png;Sweden;84;84;0;2012;415;ST;ST;47;14500000;54000;24700000;ST;2022;11;2020;False;Sweden;RES;27;Right;5;4;5;Medium;Low;60;87;78;79;34;77;72;86;83;80;88;80;80;78;73;86;60;60;71;84;39;88;67;54;87;88;84;20;91;84;81;90;28;37;24;13;15;10;9;12;84;80;82;82;82;80;84;81;78;81;58;61;58;55;56;55;23
199434;D. TadiÄ‡;DuÅ¡an TadiÄ‡;31;181;76;https://cdn.sofifa.com/players/199/434/21_60.png;Serbia;84;84;0;2103;438;LW,CF,CAM;LW;245;35000000;32000;49000000;LW;2024;10;2018;False;Not in team;;;Left;3;3;4;Medium;Medium;68;81;86;85;43;75;86;83;66;87;79;85;85;79;80;87;66;69;76;83;84;79;59;86;79;76;56;41;85;89;86;86;51;34;26;11;11;14;9;16;83;83;83;83;83;83;84;84;83;84;68;68;68;64;57;64;23
135507;Fernandinho;Fernando Luiz Rosa;35;179;67;https://cdn.sofifa.com/players/135/507/21_60.png;Brazil;84;84;0;2153;445;CDM,CB;CDM;10;12000000;110000;22200000;SUB;2022;25;2013;False;Not in team;;;Right;3;4;3;Medium;High;59;72;76;77;84;77;68;66;71;83;73;76;70;72;81;81;67;52;69;86;77;83;84;69;76;77;87;86;70;68;61;81;87;85;80;12;11;5;13;7;77;73;74;74;74;73;78;77;81;77;81;84;81;81;84;81;22
177683;Y. Sommer;Yann Sommer;31;183;79;https://cdn.sofifa.com/players/177/683/21_60.png;Switzerland;84;84;0;1353;465;GK;GK;23;22500000;47000;38300000;GK;2023;1;2014;False;Switzerland;GK;1;Right;3;4;1;Medium;Medium;79;81;84;84;51;86;13;13;10;40;8;15;12;13;31;25;48;54;55;81;58;63;73;45;68;12;38;21;15;64;24;57;9;19;12;79;81;84;86;84;35;32;34;34;34;32;39;37;40;37;33;36;33;32;32;32;84
179813;E. Cavani;Edinson Cavani;33;185;77;https://cdn.sofifa.com/players/179/813/21_60.png;Uruguay;84;84;0;2115;437;ST;ST;11;27000000;175000;51300000;ST;2022;7;2020;False;Not in team;;;Right;4;4;3;High;High;69;85;71;76;55;81;68;87;87;76;86;75;77;75;52;81;66;72;68;90;57;87;88;84;77;75;83;54;92;76;85;85;57;48;39;12;5;13;13;10;84;78;81;81;81;78;81;80;77;80;69;69;69;68;68;68;22
181291;G. Wijnaldum;Georginio Wijnaldum;29;175;69;https://cdn.sofifa.com/players/181/291/21_60.png;Netherlands;84;84;0;2273;476;CM,CDM;CM;9;41000000;135000;75900000;CM;2021;5;2016;False;Netherlands;CAM;8;Right;3;4;4;High;High;77;75;80;86;79;79;72;75;78;87;73;85;78;73;81;88;78;77;84;86;88;78;81;93;74;73;75;80;79;79;74;86;79;80;71;16;6;14;12;6;83;81;82;82;82;81;84;84;84;84;84;84;84;83;82;83;22
183907;J. Boateng;JÃ©rÃ´me Boateng;31;190;94;https://cdn.sofifa.com/players/183/907/21_60.png;Germany;84;84;0;1951;425;CB;CB;21;29000000;100000;47900000;RES;2021;17;2011;False;Not in team;;;Right;4;4;2;Medium;Medium;72;50;73;66;85;79;69;34;84;77;52;64;53;31;84;71;64;79;56;85;52;78;74;60;88;58;83;83;47;78;46;84;84;86;86;7;12;15;6;5;67;65;65;65;65;65;71;71;76;71;79;83;79;81;84;81;19
184087;T. Alderweireld;Toby Alderweireld;31;186;81;https://cdn.sofifa.com/players/184/087/21_60.png;Belgium;84;84;0;2013;419;CB;CB;18;29000000;120000;55100000;CB;2023;4;2015;False;Belgium;CB;2;Right;3;3;2;Medium;Medium;62;55;70;67;86;79;64;45;81;77;38;62;63;59;81;75;60;63;59;86;62;78;80;78;78;58;82;85;52;62;58;86;88;88;85;16;6;14;16;14;68;64;65;65;65;64;69;70;76;70;80;84;80;82;84;82;24
184344;L. Bonucci;Leonardo Bonucci;33;190;85;https://cdn.sofifa.com/players/184/344/21_60.png;Italy;84;84;0;1958;420;CB;CB;45;20000000;105000;33000000;SUB;2024;19;2018;False;Italy;CB;19;Right;3;4;2;Medium;High;60;58;70;70;85;77;44;48;83;79;58;69;56;60;84;75;58;62;60;82;55;74;85;66;79;65;82;88;38;74;70;86;87;84;80;2;2;3;2;4;68;63;66;66;66;63;71;68;77;68;76;84;76;78;84;78;14
186942;I. GÃ¼ndoÄŸan;Ä°lkay GÃ¼ndoÄŸan;29;180;80;https://cdn.sofifa.com/players/186/942/21_60.png;Germany;84;84;0;2199;462;CM,CDM;CM;10;41000000;180000;75900000;CM;2023;8;2016;False;Germany;CM;21;Right;3;4;4;High;Medium;66;80;85;86;73;72;78;80;50;88;75;86;86;80;85;89;66;66;77;86;77;79;61;74;73;81;70;78;82;86;80;87;76;75;67;11;14;5;5;13;81;82;82;82;82;82;84;84;84;84;81;83;81;78;76;78;22
188350;M. Reus;Marco Reus;31;180;71;https://cdn.sofifa.com/players/188/350/21_60.png;Germany;84;84;0;2123;437;CAM,CF;CAM;22;35000000;86000;59500000;CAM;2023;11;2012;False;Not in team;;;Right;4;4;4;High;Medium;75;84;84;85;46;63;85;84;44;85;85;85;88;85;76;86;76;74;82;85;82;87;70;67;66;83;51;48;85;84;76;84;51;38;54;12;12;13;13;11;82;84;83;83;83;84;84;84;81;84;71;68;71;67;58;67;23
188377;K. Walker;Kyle Walker;30;183;83;https://cdn.sofifa.com/players/188/377/21_60.png;England;84;84;0;2195;472;RB;RB;10;36500000;155000;67500000;SUB;2024;2;2017;False;England;RB;2;Right;3;2;3;High;High;92;63;76;78;80;83;77;51;75;79;57;79;76;71;77;80;90;94;66;84;69;86;83;87;80;69;84;80;68;69;63;75;77;84;83;12;6;16;15;8;77;76;75;75;75;76;78;81;80;81;84;83;84;84;84;84;22
191043;Alex Sandro;Alex Sandro Lobo Silva;29;180;80;https://cdn.sofifa.com/players/191/043/21_60.png;Brazil;84;84;0;2165;463;LB,LM;LB;45;37000000;110000;61100000;LB;2023;12;2015;False;Not in team;;;Left;3;3;3;High;Medium;81;65;77;80;80;80;84;55;76;81;68;80;78;59;71;81;78;83;78;82;77;80;79;86;77;72;80;80;70;70;60;80;80;80;80;7;7;9;12;5;77;76;75;75;75;76;79;81;80;81;84;82;84;84;83;84;19
192563;B. Leno;Bernd Leno;28;190;82;https://cdn.sofifa.com/players/192/563/21_60.png;Germany;84;85;1;1364;469;GK;GK;1;33500000;95000;66200000;GK;2023;1;2018;False;Germany;SUB;12;Right;3;3;1;Medium;Medium;85;80;78;86;56;84;9;9;13;50;10;16;9;8;48;35;55;56;52;79;44;59;73;43;70;14;28;25;7;56;23;66;27;15;18;85;80;78;84;86;35;33;35;35;35;33;41;39;43;39;37;41;37;36;36;36;85
