CLI_ID;CLI_ANNEE;CLI_PROD;CLI_PRIX;CLI_CONFORT;CLI_COM;CLI_CHOIX;CLI_AGE;CLI_GENRE
CLI_582;1;1;12400;1800;5;0;54;M
CLI_583;1;2;15300;1750;2;3;42;M
CLI_584;1;2;12000;1500;4;3;32;F
CLI_585;1;1;13200;1600;1;0;53;F
CLI_586;1;1;11300;1300;4;4;39;M
CLI_587;1;2;11200;1600;2;2;37;M
CLI_588;1;1;9600;1100;5;4;31;M
CLI_589;1;1;8900;1450;2;4;45;F
CLI_590;1;1;9300;1150;2;1;41;M
CLI_591;1;1;8900;1200;3;1;41;M
CLI_592;1;1;6800;1400;4;4;44;F
CLI_593;1;1;5200;750;5;1;23;M
CLI_594;1;1;8900;1500;4;4;43;F
CLI_595;1;1;9900;1500;4;4;53;M
CLI_596;1;1;5600;1250;4;0;44;M
CLI_597;1;2;4900;650;4;0;28;M
CLI_598;1;1;8400;1250;1;1;43;F
CLI_599;1;1;5000;950;3;1;34;M
CLI_600;1;1;7900;1350;3;1;49;M
CLI_601;1;2;14100;1750;4;3;45;M
CLI_602;1;1;11000;1750;4;0;47;M
CLI_603;1;2;9200;1150;4;5;27;M
CLI_604;1;1;9000;1550;5;4;55;F
CLI_605;1;1;6700;1150;5;4;29;F
CLI_606;1;2;13300;1750;4;5;40;M
CLI_607;1;2;14000;1850;1;3;54;F
CLI_608;1;2;8600;1000;5;0;24;F
CLI_609;1;1;6000;1050;3;2;34;M
CLI_610;1;1;6300;950;1;1;37;M
CLI_611;1;2;14300;2000;3;1;43;M
CLI_612;1;2;14700;1650;4;5;30;M
CLI_613;1;1;4900;600;2;2;31;M
CLI_614;1;2;18700;2000;3;3;50;F
CLI_615;1;1;9500;1250;2;1;47;M
CLI_616;1;1;12200;1750;3;0;54;F
CLI_617;1;1;7800;1100;4;4;30;M
CLI_618;1;1;13800;1950;3;4;55;F
CLI_619;1;2;12700;2550;4;0;59;F
CLI_620;1;2;9300;1150;1;4;37;M
CLI_621;1;1;5700;1000;3;1;36;M
CLI_622;1;2;8800;1550;4;0;37;M
CLI_623;1;2;10600;1850;1;5;41;M
CLI_624;1;2;8900;1800;2;0;39;F
CLI_625;1;1;6900;1250;3;1;39;F
CLI_626;1;1;9500;1700;1;0;69;M
CLI_627;1;2;13500;1500;2;3;35;M
CLI_628;1;1;8300;1350;2;3;53;M
CLI_629;1;2;15700;2000;4;2;45;F
CLI_630;1;1;6500;1250;2;0;44;M
CLI_631;1;1;11400;1350;2;4;47;M
CLI_632;1;1;4800;600;2;1;34;M
CLI_633;1;2;12600;2000;2;2;46;M
CLI_634;1;2;12500;1900;5;1;39;M
CLI_635;1;2;14100;1900;5;0;35;F
CLI_636;1;1;8400;1300;5;4;49;F
CLI_637;1;1;5800;650;1;3;37;M
CLI_638;1;1;5000;650;5;1;29;M
CLI_639;1;1;5400;800;5;0;23;M
CLI_640;1;1;7900;1300;3;4;42;F
CLI_641;1;2;8600;1300;5;0;22;M
CLI_642;1;1;6700;900;2;3;35;F
CLI_643;1;1;9700;1150;1;1;47;M
CLI_644;1;2;12200;2400;3;0;47;M
CLI_645;1;1;8000;1300;2;1;43;M
CLI_646;1;2;12500;2150;5;3;41;M
CLI_647;1;1;8600;1150;2;1;45;F
CLI_648;1;1;9900;1100;3;1;37;M
CLI_649;1;2;17900;2000;2;3;58;M
CLI_650;1;1;11700;1750;3;0;58;M
CLI_651;1;1;12400;1700;5;4;52;M
CLI_652;1;1;5300;800;1;2;35;F
CLI_653;1;1;10000;1750;5;0;54;F
CLI_654;1;1;5800;600;5;2;28;M
CLI_655;1;2;16400;2000;4;3;45;M
CLI_656;1;1;5100;750;1;2;36;M
CLI_657;1;2;17200;2350;4;3;52;M
CLI_658;1;1;7300;1350;3;0;43;M
CLI_659;1;1;6200;900;3;4;31;M
CLI_660;1;1;6000;650;1;1;33;F
CLI_661;1;1;11200;1550;1;4;62;M
CLI_662;1;1;7000;1200;2;1;43;F
CLI_663;1;1;14600;1850;3;0;59;F
CLI_664;1;2;12800;2050;2;3;49;M
CLI_665;1;1;6700;1300;4;1;35;M
CLI_666;1;2;16200;2450;1;3;55;F
CLI_667;1;2;10300;1800;3;0;46;M
CLI_668;1;1;9500;1250;4;3;37;M
CLI_669;1;2;15400;2200;5;2;48;M
CLI_670;1;1;11700;1650;2;0;60;M
CLI_671;1;1;3600;300;4;0;28;F
CLI_672;1;1;9000;1250;4;4;38;F
CLI_673;1;1;11000;1550;4;1;57;M
CLI_674;1;2;18900;2450;5;0;42;F
CLI_675;1;1;12900;1700;2;1;62;F
CLI_676;1;2;11000;1300;5;4;23;M
CLI_677;1;2;8200;1450;4;5;39;F
CLI_678;1;2;22400;3650;5;0;45;F
CLI_679;1;1;7700;1300;4;4;38;M
CLI_680;1;1;14200;1750;2;4;65;M
CLI_681;1;2;11600;2300;3;3;51;F
CLI_682;1;1;11100;1800;4;1;57;M
CLI_683;1;1;7500;850;1;1;35;F
CLI_684;1;1;6000;700;3;2;31;F
CLI_685;1;1;7200;1100;2;1;37;M
CLI_686;1;1;14600;1750;5;0;57;M
CLI_687;1;2;11600;1750;3;1;41;M
CLI_688;1;1;10100;1900;2;0;62;F
CLI_689;1;1;8200;1200;4;4;36;F
CLI_690;1;1;7900;1250;2;1;40;F
CLI_691;1;2;18500;2250;3;1;47;F
CLI_692;1;1;8200;1150;2;1;41;M
CLI_693;1;1;9300;1600;5;0;44;F
CLI_694;1;1;5600;1000;4;2;35;F
CLI_695;1;1;13800;1650;4;4;51;M
CLI_696;1;2;11800;1800;2;5;40;M
CLI_697;1;2;19700;2500;1;3;69;M
CLI_698;1;1;12300;1650;4;0;48;M
CLI_699;1;1;10300;1300;1;1;41;M
CLI_700;1;1;9500;1550;2;0;51;M
CLI_701;1;1;8500;1350;4;4;51;F
CLI_702;1;1;9700;1600;3;0;57;F
CLI_703;1;1;4700;550;3;2;31;F
CLI_704;1;2;10400;1500;5;4;28;F
CLI_705;1;2;14600;1700;1;3;53;M
CLI_706;1;1;10800;1700;3;0;49;M
CLI_707;1;2;13200;1500;4;5;30;M
CLI_708;1;2;10200;1950;4;1;40;M
CLI_709;1;2;18900;3000;2;0;61;M
CLI_710;1;1;9100;1350;3;4;56;F
CLI_711;1;2;9900;1700;3;0;34;F
CLI_712;1;1;9300;1250;5;4;41;M
CLI_713;1;2;11400;1950;3;3;42;M
CLI_714;1;1;6600;950;2;3;39;M
CLI_715;1;2;10200;2500;4;0;53;M
CLI_716;1;1;11600;1750;5;0;52;F
CLI_717;1;2;12600;1650;1;3;40;F
CLI_718;1;1;8100;1150;4;1;31;F
CLI_719;1;2;15500;2200;4;2;47;M
CLI_720;1;1;10400;1300;2;4;55;M
CLI_721;1;2;5200;550;3;0;30;F
CLI_722;1;1;9900;1600;3;0;48;M
CLI_723;1;2;16700;2700;3;0;49;M
CLI_724;1;1;3900;800;2;0;34;M
CLI_725;1;1;14300;1950;2;0;63;F
CLI_726;1;1;5300;700;3;1;27;M
CLI_727;1;1;8400;1350;3;3;43;M
CLI_728;1;2;12600;1850;1;0;49;F
CLI_729;1;2;18200;2800;5;3;47;M
CLI_730;1;1;9000;1450;5;1;45;F
CLI_731;1;2;11200;1600;2;1;45;F
CLI_732;1;1;7100;1200;1;4;54;M
CLI_733;1;1;8000;1400;3;1;54;M
CLI_734;1;2;13100;1750;4;3;39;F
CLI_735;1;2;12200;1650;1;1;48;F
CLI_736;1;2;18000;2350;4;3;48;M
CLI_737;1;1;10500;1300;2;4;43;F
CLI_738;1;2;17100;2400;1;2;69;F
CLI_739;1;1;11600;1900;1;0;55;M
CLI_740;1;1;8000;1200;3;3;44;M
CLI_741;1;1;9200;1250;1;4;50;M
CLI_742;1;1;5600;950;3;1;34;F
CLI_743;1;1;6300;1000;5;3;31;M
CLI_744;1;1;4800;700;4;2;23;F
CLI_745;1;1;9400;1300;1;1;53;M
CLI_746;1;1;7300;900;4;1;27;M
CLI_747;1;1;9600;1550;1;0;64;M
CLI_748;1;1;11400;1750;1;0;69;M
CLI_749;1;1;7300;1300;1;4;49;M
CLI_750;1;1;7700;1400;2;4;50;M
CLI_751;1;1;7100;850;1;1;41;M
CLI_752;1;1;8900;1000;4;4;31;F
CLI_753;1;1;9400;1250;1;4;55;M
CLI_754;1;1;4400;650;5;2;27;F
CLI_755;1;1;9000;1200;1;4;54;F
CLI_756;1;1;6800;1100;4;3;35;F
CLI_757;1;2;13300;2100;5;3;43;F
CLI_758;1;1;5800;1100;2;1;40;M
CLI_759;1;1;8800;1400;4;0;43;M
CLI_760;1;2;8800;1600;5;0;28;M
CLI_761;1;1;8800;1650;5;0;52;M
CLI_762;1;1;7400;1050;2;4;35;M
CLI_763;1;2;17200;2050;3;1;54;M
CLI_764;1;1;10200;1650;2;1;50;M
CLI_765;1;1;5400;750;2;2;31;F
CLI_766;1;1;10400;1450;1;4;62;M
CLI_767;1;1;11600;1750;4;0;48;F
CLI_768;1;2;5200;500;3;0;33;F
CLI_769;1;1;7700;1100;5;2;32;F
CLI_770;1;1;2800;300;3;0;30;F
CLI_771;1;1;7800;1550;4;0;44;M
CLI_772;1;1;15600;2200;2;0;62;F
CLI_773;1;1;9500;1250;2;1;51;M
CLI_774;1;1;3900;650;3;0;30;F
CLI_775;1;2;12800;1500;3;2;34;F
CLI_776;1;1;8300;1050;2;1;34;M
CLI_777;1;2;13600;1750;2;3;42;M
CLI_778;1;2;7900;1450;5;4;30;F
CLI_779;1;1;8200;1150;1;1;54;M
CLI_780;1;1;9400;1250;5;4;35;M
CLI_781;1;1;8600;1600;4;0;55;M
CLI_782;1;1;9600;1300;3;4;44;M
CLI_783;1;1;9700;1250;3;1;41;F
CLI_784;1;1;9000;1050;3;3;32;F
CLI_785;1;1;6200;1100;3;4;41;M
CLI_786;1;1;7100;800;3;1;33;F
CLI_787;1;1;7900;1300;4;4;43;F
CLI_788;1;1;8300;1450;2;4;43;F
CLI_789;1;2;12200;1500;5;0;34;M
CLI_790;1;1;9200;1300;1;1;41;F
CLI_791;1;1;8700;1150;4;4;45;F
CLI_792;1;1;6300;900;5;3;28;M
CLI_793;1;1;6200;1000;1;2;41;M
CLI_794;1;1;9600;1350;1;4;48;F
CLI_795;1;1;9300;1550;5;4;47;M
CLI_796;1;2;16900;3200;4;2;57;M
CLI_797;1;1;7400;950;4;1;33;M
CLI_798;1;1;8900;1200;5;4;38;M
CLI_799;1;1;7200;1200;4;4;39;F
CLI_800;1;1;8600;1200;1;1;43;F
CLI_801;1;1;5100;950;5;3;33;M
CLI_802;1;1;6400;1250;3;1;40;M
CLI_803;1;2;10800;1600;3;3;35;F
CLI_804;1;1;11700;1650;1;0;55;M
CLI_805;1;1;8100;1000;1;4;43;M
CLI_806;1;1;5100;1300;4;1;45;F
CLI_807;1;2;14700;2200;3;3;45;F
CLI_808;1;1;10600;1500;5;0;43;M
CLI_809;1;1;10100;1750;4;0;45;M
CLI_810;1;2;11500;2250;3;0;41;M
CLI_811;1;2;15700;2400;1;3;51;M
CLI_812;1;1;6100;750;4;3;32;M
CLI_813;1;2;10800;1650;2;0;35;M
CLI_814;1;1;5600;1650;2;0;52;F
CLI_815;1;1;5100;650;4;2;31;M
CLI_816;1;1;12800;1650;5;4;49;M
CLI_817;1;2;14900;1750;3;2;41;F
CLI_818;1;1;5900;850;3;1;33;M
CLI_819;1;1;11300;1800;5;0;51;M
CLI_820;1;1;4700;1250;2;0;51;F
CLI_821;1;1;8300;1000;4;4;36;M
CLI_822;1;1;7900;1150;3;1;41;M
CLI_823;1;1;7500;1050;1;3;42;M
CLI_824;1;1;9900;1150;3;1;43;M
CLI_825;1;1;7900;1200;2;1;46;M
CLI_826;1;1;6900;1050;2;1;38;F
CLI_827;1;1;10100;1200;4;4;44;F
CLI_828;1;1;5700;1150;2;1;43;M
CLI_829;1;1;7200;1250;4;4;37;M
CLI_830;1;1;12200;1800;3;0;55;F
CLI_831;1;1;10000;1400;4;1;50;M
CLI_832;1;1;10000;1200;1;1;55;M
CLI_833;1;1;9300;1400;5;1;37;M
CLI_834;1;1;8300;1200;2;3;46;M
CLI_835;1;2;12800;1650;2;3;41;M
CLI_836;1;1;6400;950;5;2;33;F
CLI_837;1;2;15200;2200;3;1;49;M
CLI_838;1;1;7800;1150;5;3;43;M
CLI_839;1;1;6700;900;4;3;29;M
CLI_840;1;1;8000;1100;3;1;37;M
CLI_841;1;1;11900;1850;5;0;51;F
CLI_842;1;1;10700;1650;4;0;47;F
CLI_843;1;1;3000;400;3;0;35;F
CLI_844;1;1;4000;650;3;0;31;M
CLI_845;1;2;18000;2150;4;3;45;F
CLI_846;1;1;5200;1050;5;1;30;F
CLI_847;1;1;10200;1550;1;4;45;M
CLI_848;1;1;5600;1050;5;3;34;M
CLI_849;1;2;10600;1650;2;0;37;F
CLI_850;1;1;3800;600;2;0;31;M
CLI_851;1;1;5300;900;5;1;26;M
CLI_852;1;2;15500;2500;5;0;42;M
CLI_853;1;2;13100;1750;1;5;44;F
CLI_854;1;1;10600;1500;5;4;47;F
CLI_855;1;1;8600;1200;3;2;37;M
CLI_856;1;2;10700;1700;5;0;36;M
CLI_857;1;1;13300;1350;2;0;52;M
CLI_858;1;1;6900;1300;1;1;54;M
CLI_859;1;2;9400;1200;2;0;35;M
CLI_860;1;1;5500;850;5;3;22;F
CLI_861;1;1;7900;1650;5;0;55;F
CLI_862;1;2;9400;1600;5;0;32;F
CLI_863;1;1;15400;1750;2;1;60;M
CLI_864;1;1;2400;250;5;0;27;F
CLI_865;1;1;4800;800;2;0;33;M
CLI_866;1;1;8100;1250;2;0;45;F
CLI_867;1;1;11000;1650;1;0;60;M
CLI_868;1;1;8600;1150;2;4;42;F
CLI_869;1;2;10500;1350;3;0;28;F
CLI_870;1;1;9000;1300;5;4;35;M
CLI_871;1;2;18800;2800;5;0;44;M
CLI_872;1;1;11600;1600;2;0;49;M
CLI_873;1;2;9800;1700;1;0;52;F
CLI_874;1;1;4900;950;4;1;33;M
CLI_875;1;1;7500;1000;1;1;41;M
CLI_876;1;1;6700;1100;1;1;41;M
CLI_877;1;1;9200;1250;5;4;43;M
CLI_878;1;1;8700;1200;1;3;50;M
CLI_879;1;1;7000;1100;2;1;42;F
CLI_880;1;2;15000;2350;2;3;64;M
CLI_881;1;1;6000;750;2;1;31;M
CLI_882;1;1;6600;850;4;3;28;M
CLI_883;1;2;17100;2300;4;3;39;F
CLI_884;1;1;9600;1350;3;1;49;F
CLI_885;1;1;7200;950;2;1;35;F
CLI_886;1;1;6000;850;5;3;23;F
CLI_887;1;1;7300;1250;5;4;35;F
CLI_888;1;1;3700;750;1;1;31;F
CLI_889;1;2;14800;2600;2;3;53;M
CLI_890;1;1;6000;1100;3;1;39;F
CLI_891;1;1;8500;1250;4;1;38;F
CLI_892;1;2;14700;2350;1;3;60;F
CLI_893;1;1;13700;1700;4;0;60;M
CLI_894;1;2;10800;2250;5;3;49;M
CLI_895;1;2;6400;1150;2;0;29;F
CLI_896;1;1;10100;1500;4;0;49;F
CLI_897;1;1;12000;1900;1;0;52;F
CLI_898;1;1;10800;1500;1;1;60;F
CLI_899;1;1;7000;850;1;1;32;F
CLI_900;1;1;6600;1350;3;1;48;M
CLI_901;1;1;8900;1000;3;1;37;F
CLI_902;1;1;7500;1200;3;4;44;M
CLI_903;1;1;6100;850;3;1;30;F
CLI_904;1;1;8100;1600;3;0;51;F
CLI_905;1;1;9900;1200;3;1;39;M
CLI_906;1;1;7000;950;2;1;36;M
CLI_907;1;2;11400;1700;2;5;42;F
CLI_908;1;1;11100;1350;5;4;50;M
CLI_909;1;1;6000;1150;2;1;40;F
CLI_910;1;1;10900;1650;4;0;49;F
CLI_911;1;1;7600;1200;5;4;43;M
CLI_912;1;2;16400;1950;2;5;49;F
CLI_913;1;1;10300;1500;1;0;58;M
CLI_914;1;2;8100;850;3;0;33;F
CLI_915;1;2;13100;2200;2;1;44;F
CLI_916;1;1;7700;1350;3;4;43;M
CLI_917;1;1;5400;1000;1;1;43;F
CLI_918;1;1;6900;1150;1;2;53;F
CLI_919;1;2;14900;2000;1;3;57;F
CLI_920;1;1;13800;1450;1;4;50;M
CLI_921;1;1;7500;1050;1;1;41;M
CLI_922;1;1;7000;1300;1;4;59;M
CLI_923;1;1;6300;900;1;2;37;M
CLI_924;1;2;13300;2350;4;0;55;M
CLI_925;1;2;12300;1950;3;3;47;M
CLI_926;1;1;9600;1550;5;3;42;F
CLI_927;1;1;5000;700;3;2;27;F
CLI_928;1;1;8100;1400;1;1;48;M
CLI_929;1;2;13400;2450;3;3;51;M
CLI_930;1;1;8100;900;3;1;34;M
CLI_931;1;2;12800;2600;4;3;58;F
CLI_932;1;1;8100;1300;2;4;50;F
CLI_933;1;1;10500;1850;5;0;48;M
CLI_934;1;1;9900;1600;3;4;63;F
CLI_935;1;1;10100;1450;5;1;41;M
CLI_936;1;1;9100;1350;5;4;48;F
CLI_937;1;1;7000;850;3;1;30;M
CLI_938;1;2;7200;950;1;0;33;M
CLI_939;1;1;9000;1700;1;4;62;M
CLI_940;1;1;8600;1250;5;4;34;F
CLI_941;1;1;3700;500;2;1;35;F
CLI_942;1;1;15600;1600;1;0;55;M
CLI_943;1;1;5600;600;1;1;35;F
CLI_944;1;1;7800;900;5;4;25;M
CLI_945;1;1;10700;1750;5;0;51;F
CLI_946;1;1;7200;950;4;1;32;M
CLI_947;1;1;9300;1600;5;0;45;M
CLI_948;1;2;11500;1800;3;0;47;F
CLI_949;1;2;12200;1350;2;1;34;F
CLI_950;1;1;6300;1050;5;4;33;M
CLI_951;1;1;5700;1200;5;0;41;F
CLI_952;1;1;8800;1400;1;1;47;M
CLI_953;1;2;9500;1150;1;3;40;F
CLI_954;1;2;15800;2150;2;2;48;F
CLI_955;1;1;6900;900;1;4;35;F
CLI_956;1;1;12300;1700;4;4;49;M
CLI_957;1;2;16300;2000;3;3;49;M
CLI_958;1;1;7200;1100;5;1;27;F
CLI_959;1;1;8700;1550;2;0;43;M
CLI_960;1;1;4500;450;4;2;26;M
CLI_961;1;2;12700;1500;2;1;40;F
CLI_962;1;2;13700;1800;4;1;35;F
CLI_963;1;2;6300;950;5;0;20;M
CLI_964;1;1;10000;1600;3;1;46;M
CLI_965;1;2;8200;1050;2;1;33;M
CLI_966;1;2;11400;1500;2;4;35;F
CLI_967;1;1;6800;1100;5;0;33;M
CLI_968;1;1;7400;1200;1;1;51;M
CLI_969;1;1;6700;1250;3;1;49;M
CLI_970;1;1;6300;1050;1;1;43;F
CLI_971;1;2;7400;1150;3;0;33;M
CLI_972;1;1;7400;1350;2;3;49;M
CLI_973;1;1;11300;1250;3;4;46;M
CLI_974;1;1;6700;900;5;1;27;M
CLI_975;1;1;7300;1150;2;1;43;F
CLI_976;1;2;13900;1900;1;5;50;M
CLI_977;1;1;9000;1200;2;4;39;M
CLI_978;1;1;9100;1650;1;0;62;F
CLI_979;1;2;15000;2400;4;3;55;M
CLI_980;1;1;8300;1100;1;1;42;M
CLI_981;1;2;4000;700;4;0;27;M
CLI_982;1;1;8400;1250;5;4;43;F
CLI_983;1;1;7600;1150;3;4;47;M
CLI_984;1;2;14400;2250;2;3;52;M
CLI_985;1;2;13500;2250;1;5;61;M
CLI_986;1;2;13300;1800;1;1;55;F
CLI_987;1;2;17400;2850;4;0;45;M
CLI_988;1;1;11000;1750;3;1;49;F
CLI_989;1;1;4900;650;5;1;25;F
CLI_990;1;1;8600;1150;3;1;43;F
CLI_991;1;1;4500;750;3;1;28;M
CLI_992;1;1;9800;1450;2;1;50;F
CLI_993;1;2;16700;2300;1;3;50;F
CLI_994;1;2;7800;900;1;0;36;M
CLI_995;1;1;7100;1250;2;1;43;F
CLI_996;1;1;9700;1650;3;4;60;M
CLI_997;1;2;14000;1950;5;2;35;M
CLI_998;1;2;15900;2400;1;3;55;F
CLI_999;1;1;5200;800;3;1;31;M
CLI_1000;1;1;9400;1100;5;4;30;M
CLI_1001;1;2;19700;2500;2;2;65;M
CLI_1002;1;2;14800;1950;3;5;44;M
CLI_1003;1;1;9100;1000;1;1;41;M
CLI_1004;1;1;6000;850;2;4;34;F
CLI_1005;1;1;10300;1400;2;4;46;M
CLI_1006;1;1;5100;550;4;2;26;F
CLI_1007;1;1;7300;1200;3;1;39;M
CLI_1008;1;1;3500;800;5;0;26;M
CLI_1009;1;1;5700;800;2;3;35;F
CLI_1010;1;1;5500;1100;5;3;29;M
CLI_1011;1;2;10900;1300;4;1;29;F
CLI_1012;1;2;16100;2400;3;3;47;F
CLI_1013;1;1;3800;750;3;0;33;F
CLI_1014;1;1;10100;1600;3;0;47;F
CLI_1015;1;1;14700;2100;5;0;55;F
CLI_1016;1;1;9500;1400;2;4;46;M
CLI_1017;1;1;6200;1000;4;1;33;F
CLI_1018;1;1;8300;1050;1;1;39;F
CLI_1019;1;1;11500;1600;4;4;51;F
CLI_1020;1;2;13500;2250;3;3;54;F
CLI_1021;1;2;9000;1100;3;0;35;M
CLI_1022;1;1;5400;800;3;1;33;M
CLI_1023;1;1;6100;800;1;1;34;F
CLI_1024;1;1;7300;1200;2;1;45;F
CLI_1025;1;1;6400;900;1;3;35;F
CLI_1026;1;1;4200;850;2;2;36;F
CLI_1027;1;1;10400;1700;4;0;49;F
CLI_1028;1;2;7700;1800;1;0;47;M
CLI_1029;1;1;9500;1100;2;4;38;M
CLI_1030;1;1;8500;1300;3;4;52;F
CLI_1031;1;2;11200;1100;1;5;36;M
CLI_1032;1;1;17700;2250;3;0;58;M
CLI_1033;1;1;9300;1800;4;0;59;M
CLI_1034;1;1;6900;1050;2;1;40;M
CLI_1035;1;1;10900;1300;1;4;50;M
CLI_1036;1;1;11000;1500;4;4;41;F
CLI_1037;1;2;10800;1600;5;0;30;F
CLI_1038;1;1;6400;900;5;4;28;M
CLI_1039;1;1;8900;1300;1;4;44;F
CLI_1040;1;1;9400;1650;4;4;45;M
CLI_1041;1;1;7400;1100;4;4;35;M
CLI_1042;1;1;10000;1650;2;0;57;M
CLI_1043;1;1;7100;1350;5;4;37;M
CLI_1044;1;1;5000;1100;1;1;43;M
CLI_1045;1;2;9600;1800;5;0;39;F
CLI_1046;1;1;8900;1650;3;0;49;F
CLI_1047;1;2;12000;1850;5;0;43;F
CLI_1048;1;1;14600;2150;3;0;58;M
CLI_1049;1;1;5300;1150;4;4;35;F
CLI_1050;1;2;13800;1800;1;3;55;M
CLI_1051;1;1;7000;1550;3;0;47;M
CLI_1052;1;1;9300;1450;3;0;49;M
CLI_1053;1;1;10000;1600;1;4;60;F
CLI_1054;1;2;13800;2100;5;1;49;F
CLI_1055;1;1;8600;1700;2;0;50;M
CLI_1056;1;1;13800;1800;2;0;65;M
CLI_1057;1;1;7500;900;1;4;38;M
CLI_1058;1;2;10000;1500;5;0;32;M
CLI_1059;1;1;7600;1000;1;1;39;F
CLI_1060;1;2;13200;1800;3;1;48;M
CLI_1061;1;1;9600;1600;3;0;63;F
CLI_1062;1;2;10100;1800;1;0;55;F
CLI_1063;1;2;13500;2150;2;3;47;M
CLI_1064;1;2;8900;1300;2;0;30;F
CLI_1065;1;1;5000;500;1;2;35;M
CLI_1066;1;2;16500;2450;2;3;50;F
CLI_1067;1;2;19500;2150;1;1;53;M
CLI_1068;1;1;8700;950;2;1;39;M
CLI_1069;1;2;16000;2200;5;2;38;F
CLI_1070;1;2;10200;1300;2;0;31;M
CLI_1071;1;1;4900;600;2;0;33;F
CLI_1072;1;1;5100;850;2;1;31;F
CLI_1073;1;2;16200;2650;3;2;58;F
CLI_1074;1;2;12900;1900;1;3;46;M
CLI_1075;1;1;6800;1300;3;1;51;M
CLI_1076;1;1;8600;1450;1;0;47;M
CLI_1077;1;1;3700;550;1;0;37;F
CLI_1078;1;2;11100;1800;3;2;41;M
CLI_1079;1;1;7800;1600;4;1;57;F
CLI_1080;1;1;8700;1100;2;1;36;M
CLI_1081;1;1;8400;1150;5;4;35;M
CLI_1082;1;1;6900;1350;4;4;51;F
CLI_1083;1;1;6200;900;4;4;27;F
CLI_1084;1;2;14500;2350;3;3;59;M
CLI_1085;1;2;16700;2200;1;3;49;M
CLI_1086;1;1;7500;1400;3;0;55;M
CLI_1087;1;1;9200;1550;1;4;61;M
CLI_1088;1;1;5000;1050;5;0;27;M
CLI_1089;1;1;8000;1550;5;1;54;M
CLI_1090;1;1;3500;450;1;0;31;M
CLI_1091;1;1;8100;1150;1;1;42;F
CLI_1092;1;1;8700;1350;5;4;48;M
CLI_1093;1;1;4700;900;5;0;20;M
CLI_1094;1;1;7100;1450;4;4;45;F
CLI_1095;1;2;15000;2000;3;3;48;M
CLI_1096;1;1;13000;1700;2;1;57;F
CLI_1097;1;1;8300;950;5;1;28;M
CLI_1098;1;1;3800;700;1;0;34;M
CLI_1099;1;2;7200;700;2;0;32;F
CLI_1100;1;1;8500;1150;3;4;43;M
CLI_1101;1;1;7400;1300;2;1;43;M
CLI_1102;1;1;4500;500;5;2;21;M
CLI_1103;1;1;6400;1150;5;3;28;M
CLI_1104;1;2;12000;1200;3;0;32;M
CLI_1105;1;1;8700;1250;1;4;41;M
CLI_1106;1;1;6000;700;1;1;35;F
CLI_1107;1;1;8400;1200;2;3;52;F
CLI_1108;1;1;7800;1850;5;0;47;F
CLI_1109;1;1;7400;950;3;1;41;M
CLI_1110;1;2;8500;1600;4;4;34;F
CLI_1111;1;1;9600;1400;4;4;53;F
CLI_1112;1;1;6100;850;3;1;29;F
CLI_1113;1;1;10800;1850;2;0;52;M
CLI_1114;1;1;5600;750;2;1;35;M
CLI_1115;1;1;12200;1600;1;0;54;M
CLI_1116;1;1;5900;800;2;1;33;F
CLI_1117;1;1;7300;1450;2;4;55;F
CLI_1118;1;2;14700;2100;5;2;46;M
CLI_1119;1;2;18000;2100;2;1;56;F
CLI_1120;1;1;8200;1250;5;4;39;M
CLI_1121;1;2;12000;1750;3;0;43;F
CLI_1122;1;1;12200;1600;4;1;46;M
CLI_1123;1;1;7900;1100;4;4;30;M
CLI_1124;1;2;12900;2550;5;0;48;M
CLI_1125;1;1;9000;1350;5;4;43;M
CLI_1126;1;1;11000;1500;5;0;42;M
CLI_1127;1;1;7500;1200;2;1;52;F
CLI_1128;1;2;16700;2350;3;3;49;F
CLI_1129;1;1;5400;900;1;1;37;M
CLI_1130;1;1;5700;750;4;4;31;M
CLI_1131;1;1;3300;450;3;0;31;F
CLI_1132;1;2;15300;2350;3;3;57;M
CLI_1133;1;1;5500;650;4;1;27;F
CLI_1134;1;1;8500;1400;1;0;55;M
CLI_1135;1;2;14400;2250;5;3;46;F
CLI_1136;1;1;4600;800;4;2;30;F
CLI_1137;1;1;9300;1150;5;2;31;M
CLI_1138;1;2;8800;1200;3;4;30;M
CLI_1139;1;1;8600;1300;2;4;47;M
CLI_1140;1;2;7000;1200;4;0;29;M
CLI_1141;1;2;16500;1950;2;3;48;M
CLI_1142;1;1;6900;950;2;1;36;M
CLI_1143;1;1;9000;1400;3;4;55;F
CLI_1144;1;1;13900;2000;3;0;50;F
CLI_1145;1;1;7100;1000;5;4;31;M
CLI_1146;1;2;9000;1500;2;0;45;F
CLI_1147;1;1;6600;800;3;1;31;M
CLI_1148;1;1;6400;1050;5;3;34;F
CLI_1149;1;1;13400;1800;1;0;53;F
CLI_1150;1;1;4500;900;2;1;35;F
CLI_1151;1;1;9000;1300;5;4;35;M
CLI_1152;1;1;9800;1150;5;4;38;M
CLI_1153;1;2;9700;1800;4;0;38;F
CLI_1154;1;1;8600;1400;4;0;45;F
CLI_1155;1;1;8800;1150;2;3;39;F
CLI_1156;1;1;8400;1400;3;1;42;M
CLI_1157;1;1;8200;1500;2;1;48;M
CLI_1158;1;1;8000;1300;3;1;40;M
CLI_1159;1;2;10200;1700;4;3;40;F
